611	3660
611	3810
611	8773
613	805
613	4686
613	2038
613	8504
613	1779
613	3003
613	5845
613	9361
613	9362
613	5272
613	1375
613	2924
613	6256
613	2925
613	1919
613	5850
616	805
616	4686
616	8504
616	9361
616	9362
616	5272
616	1375
616	2924
616	6256
616	2925
616	1919
616	5850
785	8846
1136	8531
1395	5933
1541	3527
1541	3528
1541	3529
1541	3530
1541	3531
1541	3532
1541	3533
1541	3534
1541	3535
1541	3536
1541	3537
1553	876
1610	836
1610	1822
1610	1823
1610	5932
1610	5933
1610	7060
1794	2924
1794	4002
1794	805
1794	4686
1794	106
1794	1886
1794	3952
1794	5932
1794	5933
1794	9855
1794	8504
1794	1779
1794	3003
1794	5845
1794	9361
1794	9362
1794	5272
1794	1375
1794	6256
1794	2925
1794	1303
1794	3527
1794	3528
1794	3529
1794	3530
1794	3531
1794	3532
1794	3533
1794	3534
1794	3535
1794	3536
1794	3537
1794	1919
1794	5850
1794	6545
1795	2924
1795	4002
1795	805
1795	4686
1795	9855
1795	8504
1795	1779
1795	3003
1795	5845
1795	9361
1795	9362
1795	5272
1795	1375
1795	6256
