"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"CASC3",11.3633377837195,10.53048943343,10.3343707484741,11.0620669679644,9.79894565391595,10.4851714537465,12.6031208279337,9.90125760240703,10.7897273452321,10.773629504821,10.7473082233878,10.9060187352632,11.5609069061712,11.2681866318583,11.3637295609285,10.4324620511819,10.5505694549063,11.9817003906817,11.2987246010725,11.2917742022816,10.8500491792902,10.4028705625487,10.5299045943487
"RAPGEFL1",5.63271636721861,6.05990714845015,5.60164757549342,5.56499771707181,5.50601010130381,5.82956010009719,6.11845540196494,5.43480056419932,5.54185008029177,5.79576220625383,5.81197787354153,5.75364048499456,4.85340863304392,6.40072203166579,5.59846907029424,5.41274028159986,5.7107959402433,5.84372353570297,5.43865586635601,5.40255031934467,5.62910377905879,5.33425136006684,5.4430055145165
"RGS9",5.10073850450362,4.25199507925589,5.91621751804151,4.69393611597441,4.89321894952253,4.65093251386827,5.16395385989349,4.98853814324005,4.60548745793139,4.37768300080749,4.65660907380171,4.78833929826474,5.71335246220849,5.23975196663918,5.16200427919401,4.51572243359267,5.05045920622201,5.20660872001412,6.13538760594401,5.64452665947227,4.87877578252451,5.95783225732937,5.36261766759835
"RNF43",4.37466305634276,4.25199507925589,4.58336820358057,4.46180095237467,4.50074012484621,3.83129403149912,4.12356345776532,4.0364431878428,4.22050496119959,4.46159909837664,4.30611803601545,4.45663060476967,4.52318339487619,3.57654216378982,4.09558811917395,4.20803749359558,4.52154331998356,4.3123453241741,4.53362720728907,4.87496315089577,4.72355903002661,4.22942370435582,4.10852222801045
"WNT3",3.07231208120853,3.85659849861071,4.00106604315768,4.16442575863274,4.14237992547684,3.51385598522298,4.34666533344127,3.9377588547913,4.55017182594683,3.94305222578978,4.07186842333452,3.71021384141391,3.07231208120853,3.78186305487417,3.07231208120853,3.45957499285399,4.23508453228161,4.09472121104599,3.07231208120853,3.64805733126233,3.07231208120853,3.84115658142206,3.81272230590595
"ASPA",3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.80266438710729,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853
"RAD51C",6.35672120175202,5.20901376489758,5.16070001360049,5.45456117004571,5.50601010130381,5.24744286156354,5.16395385989349,5.51352409112498,5.0124510818465,5.87725069300793,5.27832627783157,5.75364048499456,5.51287486237592,5.3967839635831,4.90196356800771,5.34666636139787,5.33785174243111,5.69461132137425,4.53362720728907,5.66452376773637,5.52268509649669,5.4508997925154,5.98316974044974
"SEPTIN4",5.47785240504688,5.02134876025283,4.23571446079859,3.71273624242449,4.72473605564327,4.84023086164754,4.82407075205155,4.86861696806108,4.13913712725689,4.74505994404326,4.49545006269159,4.1602506817009,4.77914175569031,5.35923975007743,4.31337759193944,4.20803749359558,5.24892513253906,4.84136641854122,5.6205902120151,4.54141712644998,4.05920145426415,4.94644896401726,4.10852222801045
"MTMR4",7.69438724765667,8.29376849841579,8.36217979302976,8.17754774505417,8.47285138075444,8.48407136874863,8.4621274030152,8.12577613959538,8.31014963525458,8.09500039139176,8.58165743856724,7.95920723662334,8.38239825883418,8.30164371246708,8.52975541284436,8.45427715803178,8.6168861773722,8.37288075451666,8.54525977802598,7.87695871767299,8.80848394798752,8.12039584307072,8.37229624305067
"TRIM37",6.80105707713296,5.8595621271666,6.38900302173441,5.89332692874003,6.60460063420135,6.45084075303221,6.61138444324371,6.70386520138693,6.05070414264159,6.77964893577043,6.59780549941324,6.2491175300241,6.47070873841131,6.22965865194322,6.2585566974327,6.43852026014275,6.33134880658699,6.23532431516826,6.21151559722797,6.55649869553396,6.20616448320921,5.95783225732937,6.57495730240129
"P2RX1",7.03519358506986,8.07478138227255,7.35397019158873,8.0548265630907,8.37418538248977,8.84717945560121,7.6829854243551,7.68608261435958,8.38480123558796,8.13880543200909,8.40803199585017,8.68334900573765,7.86539550397209,8.63509342890363,8.06033307388831,8.52527039815236,8.1678345885867,8.54018651773185,7.84976025172974,8.35219691581089,8.45163550285315,7.83599719579607,7.1028313667092
"DHX40",7.60649189249245,7.63693989435595,8.07207557155018,8.73497335499922,7.62048990108298,8.65587442208406,9.21779590961475,8.26768550139469,7.96554805504408,7.99723940557602,8.15727021473609,8.3988369383501,8.24454925586115,8.2631399409121,9.15859808188815,7.86398559766088,8.19649854963058,8.05196275791981,8.15593774863541,7.79102566281408,7.98405426694688,7.67815637924704,8.63326442648014
"TUBD1",5.47785240504688,5.43324007500254,6.15772100574396,6.08773683025781,5.98630620766599,5.33928840650271,5.72302298613197,6.08790092300903,5.8609118776134,6.11878595642956,5.66999198991212,5.70705283134635,5.82089278217154,5.60232047146865,5.33776265408245,5.89563030589854,5.7107959402433,5.72575619038402,5.6205902120151,5.35345036122443,5.87230373684183,5.79434968791062,6.08454354191246
"KPNB1",9.56941725177763,10.8361393052786,10.0102521459597,10.1426862647678,10.3279665221313,10.9141130158068,10.0496704468767,10.1282807987556,10.120587770331,9.93195071224543,10.2279947116484,10.1226591324119,9.84411456506157,10.7526086818557,10.491464270824,10.3666936500172,10.7434210407285,10.3917924763125,10.5094763437921,10.1548886929314,10.3848492535479,10.0766982292756,10.0337231003788
"GOSR2",7.06193804783656,6.62169596584362,7.16317468312196,7.12214981644779,6.95766583368559,6.81084778435204,7.24511634003968,7.05791546076212,7.0421216697137,6.91233026402603,6.99828689459919,6.61469708518289,6.74585359941272,6.70558574924444,7.15039348387277,6.88319936188369,6.97517102824841,7.0908077728277,6.85523951754433,6.86626254300156,6.93011499927046,7.08907791923357,7.02941139317606
"PNPO",5.70399656227937,6.5706612469373,6.2156563981615,6.05096302368437,6.42699180743731,6.17432359262011,6.21351675218278,6.69296278602943,6.32390370535902,6.5703286762759,6.23212782736663,5.96554127635456,6.47070873841131,6.08055690475191,6.47284982695568,6.32116466255935,6.39266642959507,6.31823607335974,7.0111480872785,6.35392486266896,6.28492527743976,6.58473755572606,6.41035404695849
"RPS6KB1",8.02775290360293,7.35887989714184,7.75256045663085,7.06862477093084,7.78574823827588,7.66020114538032,8.20104016721513,7.72919834144999,7.66796813375262,7.62593020418626,7.66022523787446,7.09429453120921,7.65419800256713,7.67488398175562,7.49804678888193,7.07888256753675,7.60031169949507,7.42337227875718,7.50584590480705,7.63695005006811,7.27430840526634,7.52662567303205,7.60993858409706
"TRIM16L",5.39318423522755,4.16860142680502,4.63183620495873,4.32406741476896,4.50074012484621,3.69435973430955,5.16395385989349,3.9377588547913,4.55017182594683,4.46159909837664,4.42375594963981,4.68804898920858,4.42300900963826,4.45251983970432,4.2107353552582,4.64172925379351,3.98240313041266,4.7135447594805,4.38969861734481,3.97395265578382,3.77681335949571,4.50270868188284,4.80067948085029
"CDK5RAP3",10.3251570306997,9.15145688862391,8.79624516454858,9.09651690789003,9.18644860899349,9.5936899840533,9.0436943320794,9.0319828656732,8.95522370963086,9.11811685103535,9.11629781113911,9.42757040653217,9.09056661195527,9.07912259057763,9.12478500024957,8.90155739514087,9.20138673066599,9.53587012826332,8.96974027267957,9.05485987578612,9.70580517133654,9.21614769020381,8.84351597676378
"CBX1",7.6772328104903,8.54416853657924,7.98426456322905,7.89021043144636,7.78574823827588,8.34997759345107,7.89612772286836,8.1811284826135,7.87960384652565,8.23275108193178,8.1358600386227,8.04396621768245,7.92157537640473,8.49677834146637,8.17498866698235,8.06150902095804,8.56508898656925,8.40136577078044,8.18419114898006,8.08981227659847,8.32227699603594,7.91619699434497,8.38701862418314
"RECQL5",7.80905927856617,6.75327635567442,7.00944340868362,6.78835468002747,7.06637664645401,7.21097386679166,6.25873985192845,7.12416477047914,7.01542430606859,6.48741509397945,6.77542188871807,7.19681809494789,7.17481496101696,6.8431412675951,6.97100384836479,7.16137312803731,6.893164920183,7.03109301112497,6.59803805830345,6.81472174469543,7.18895045874598,7.12335319612761,6.92526182852552
"PIGL",5.55749843093418,5.62517471502382,6.62005668472398,6.41058040581132,6.57081277809744,6.07436223668062,6.11845540196494,6.12109127593678,6.50207454868815,6.53774225566663,6.02734585080789,5.65882464210477,5.82089278217154,6.43607826323028,6.57736545355289,6.2644163943857,5.92198619218173,5.81516494326831,6.09571591821854,6.15963894824554,5.95550348546939,5.58374040487788,6.52218435624724
"GALK1",7.45362005194539,7.11473925479126,6.50923017891834,6.78835468002747,6.2383382486507,6.69325692035076,6.67912445278159,6.69296278602943,6.88378908951806,6.89960343215982,6.81807099273643,7.19681809494789,6.20943427853837,6.8691293677448,6.32029771162283,6.78235378468622,6.71350577545867,7.29741620539919,7.03209507653846,6.2536492385109,7.15471769922485,7.24504246262049,6.15602504167412
"INTS2",4.86058910028366,6.21852286042187,6.62005668472398,6.19259713849636,6.84000208515708,6.34093922151893,6.34505132783968,6.18520348452193,6.42261886352635,6.32472155337741,5.99548164850835,5.79870036287424,6.15624942080517,6.41851056953649,6.52606979092356,6.2410613104247,6.15346190526441,5.81516494326831,6.05488691143088,6.29209300617931,5.88934774630879,6.12135006171891,6.72244879415319
"CAMTA2",7.58824899546277,8.99933421129696,8.39349470075488,8.65277355761974,8.55378960629258,8.98472450590566,8.78586108015078,8.81181011595546,8.72838795208813,8.37687415011031,8.73185115056458,8.55453315465606,8.07804673032337,8.58915099746323,8.52111400259047,8.73394787835539,8.7032802504604,8.78679187201581,8.80978158193214,9.09122929697632,8.81723811198578,8.61353609697448,8.35742187523509
"MED13",7.77721798270696,8.45964777267135,8.2874627717861,8.26713276791102,8.79320762123733,8.9223230933027,8.64993217179871,8.26036189607768,8.53906419795257,8.09500039139176,8.43554457387388,7.9298076957056,8.30611044471427,8.66492784238574,8.77477917861862,8.43151420992454,8.62954976613349,8.1615234297939,8.33460024560094,7.98538331029571,8.34969822656085,8.14971005416932,8.32210593349699
"HOXB6",3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.375387849099,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.93711041955844,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853
"ENO3",6.44112268768401,5.49092195397955,5.93368683282512,5.71542356887665,5.85041485618479,5.50586095805536,5.84796378629981,5.58790225888692,5.08713201043406,5.2939356828256,5.46485513676279,5.925675512436,5.98338737782252,5.19737346315151,5.4557462356437,5.59340460992218,5.6092970383165,5.9782987060712,5.67618670654015,5.84992251745207,5.87230373684183,6.06894251487387,6.05988162549805
"PFN1",12.7512969532919,12.6463867658725,11.9869533135461,12.1752081169298,11.8349006372967,12.0486066502379,11.7973324073751,12.3115066615748,12.1013281248147,12.3827218281663,12.3016689035648,12.5900947833128,11.9403837828324,12.0917143269922,11.8046184071293,12.2792461073089,12.3514642977862,12.6501788690325,12.3489801765606,12.9770043021867,12.7076163768971,12.4794991001089,12.0409707131345
"RNF167",8.6095680951157,9.7410330508038,9.17695877709624,9.16164438080286,9.14716350655194,9.49869591240685,9.13636598439677,9.30171484407081,9.11405862524297,9.2386848841269,9.43906518491278,9.4723949313195,9.38384863828398,9.34401293483119,9.40855630180173,9.48763169227759,9.45951522027548,9.87052961462487,9.33132360543726,9.52258063348798,9.74761112312284,9.5135916759214,9.45940409720046
"SLC25A11",8.88048761129329,8.40283121822583,7.81407726311943,7.54391631837043,7.61225714848021,7.76414117498811,7.45205420328614,7.81173582292541,7.88451558136812,7.8534297504439,8.11169156630098,8.28740749275841,7.32545683059015,7.89875602868306,7.63268197470488,7.91960720426949,7.82270385365377,8.19445871429838,7.90741373865083,7.82168948220225,8.28488410136752,7.73456241713477,7.82000143305492
"RASD1",4.72024966789371,4.40015769686829,3.49337693798455,3.71273624242449,3.91891720337916,3.83129403149912,3.07231208120853,3.68879160278947,3.94976628840185,3.78678496495707,3.65700839157057,3.96738362583267,3.07231208120853,3.07231208120853,3.5919293566544,3.84007342259705,3.81940515132588,4.09472121104599,3.74793911666943,3.48076685497323,3.97603474057094,3.95672645060007,3.81272230590595
"CHRNE",3.84089559137355,4.40015769686829,4.30239479419861,3.07231208120853,4.28794206600605,4.48531238228786,5.432534443011,4.20510906861403,4.36517623326381,4.07291076018247,4.62616393675013,4.68804898920858,4.69994955085694,4.06614521961807,4.71485562272857,4.47032732212455,4.11768624399381,4.20977985925696,4.53362720728907,3.97395265578382,4.84180404421313,5.39385256386572,3.97434547756537
"RAI1",4.98641418276374,5.96333851609049,6.83717686688622,6.35165864741595,7.05830132844565,7.21097386679166,7.10491307401155,7.20288687111586,7.0243788932268,6.73731267888152,6.57662856248517,6.71054669345501,6.84923122134729,6.4705729721413,6.91910765963688,6.73329054938749,6.54427013356058,6.29796088491587,6.70655189906357,7.12768548849583,6.31022978697795,6.54719828757588,6.53999422553479
"NUP88",7.06193804783656,7.22567061627297,7.98837434180895,8.38095571834433,7.74868489341953,7.4332900040592,8.53658581595041,8.13381506631169,7.72933950242495,8.11706946922577,7.81502318556105,7.89979507180998,8.0130583410873,7.35562898614504,7.84857758076588,7.47572910172669,7.92220840578613,8.09330331934315,7.17072176212322,8.11123747552578,7.98015874031227,7.67239214535638,8.30152978552894
"C1QBP",7.76102906875381,7.82184048575764,7.97186435451041,8.14353857384661,7.79304767232539,7.15561853354836,7.92415387367437,8.04281765780136,7.93746638071011,8.36309357440804,7.84759757397362,8.11533427708364,8.18680099075637,7.67488398175562,7.73348756597868,7.83727427607166,7.90145759249908,8.0094000162431,7.72702222760739,8.64431457342011,7.72005894390373,7.80998950804656,7.99687646140377
"SLC6A4",4.14712336267514,4.16860142680502,4.16406571477668,4.32406741476896,3.74514278760287,4.42406134990233,4.34666533344127,3.82454941842337,3.94976628840185,3.58007452728111,3.74595495841129,3.71021384141391,4.61499669454605,3.78186305487417,4.09558811917395,4.64172925379351,4.33967590518622,4.57005002378206,4.22254743572078,4.13257273178394,3.48173419913513,4.37508727651381,3.07231208120853
"BLMH",7.77721798270696,7.28990059713855,7.254923026241,7.06862477093084,7.25826942521794,6.6130321233517,6.89366855905057,7.14025904048847,7.20841268080564,7.40127885944491,7.02450090238082,7.12929072111366,7.39523283139595,6.98055697653967,6.90583370274205,7.25100356528526,7.24109116981431,7.48687894177374,7.09315689417484,7.31206746678833,7.04681837996437,7.29096592134894,7.25006579519595
"CPD",9.02290498226373,9.643297085225,8.51805621321148,9.08313085654819,9.24875182567916,10.4650505376099,9.27869939617983,8.22693694437034,8.63537725026898,8.2021117089436,9.01836256736437,8.57365538697047,7.91368270997924,9.57362601384869,9.19977912493009,9.36090296602183,9.56433232188192,9.27116034152733,8.50103572518062,8.06440651237579,9.2830395553959,8.04661642906886,8.36239707920857
"GOSR1",7.53208825280452,7.69139036287678,7.63157820064951,7.595198273627,7.77595768247087,7.37221657133342,7.41298497706601,7.69154330912203,7.57374687270435,7.49708132348847,7.64007199061056,7.16345219138544,7.57629359525562,7.97223822103406,7.87596694914667,7.75402922850845,7.60887590230533,7.69319957762218,7.70116581465418,7.70434158882223,7.53049210182921,7.67239214535638,7.51470300782184
"CCDC47",7.60649189249245,8.00488697296092,7.81407726311943,7.98930686397188,8.013163951466,8.20211069092071,7.92415387367437,7.77620695836066,7.86972979363972,7.73706142732004,7.9273321991089,7.9298076957056,7.52536778611119,8.01343197965955,8.01794484699955,7.91960720426949,7.87331604104442,7.83928122798488,7.70116581465418,7.60203135747154,7.91635235110275,7.85137909963652,7.917932833837
"MED31",6.2198313926624,5.92275441626882,6.06606764223964,5.20176230351011,5.29411824075591,5.74461775591279,5.16395385989349,5.2306974414087,4.93305834266195,5.82346269739081,5.6563237989697,5.38802845734549,5.05256307076284,5.50347054795832,5.66456321966567,5.3238896466915,5.42117448311857,5.72575619038402,5.30201026500721,5.35345036122443,5.28063112773582,5.17225659812276,5.40341748514421
"DRG2",7.11397304375027,7.46695352592208,7.72325568624421,7.36335175666071,7.32366580679017,7.32285062467401,7.52714180505501,7.4993932224224,7.62162936820533,7.78612296529526,7.53119182211404,7.96887513813168,7.73707298728694,7.40074858501587,7.2793033084834,7.4557798588082,7.35757953612481,7.68549104995239,7.24430259733167,7.12768548849583,7.74323964402828,8.03319482576696,7.50572386009025
"FTSJ3",8.09384268364009,7.82725246256044,7.83705435603741,7.68076154533729,7.82188057771742,7.82105309298145,7.6829854243551,8.16552941239114,7.96554805504408,7.82016992358945,7.76938042967998,7.99749524968398,7.82388023302345,7.50357979713862,7.91609767641218,7.95197672830437,7.52084667125652,7.72362698985543,8.19348711209451,8.37007621013134,8.0110317227068,7.85647007479843,7.64306255842606
"AKAP10",7.37061512607654,8.43860321339697,7.83248819965572,7.8485789112084,7.78330683936511,8.23672892466524,7.69930283256224,7.64726578446938,7.81417701480638,7.81342468811424,8.0055065903468,7.30783819679147,7.84063035681618,8.07587377183947,7.96792184559165,7.72100501813014,8.09661985230382,7.52194627199075,7.94092877662717,7.77320547934638,7.62839815630322,7.66660470919084,7.71491374757692
"SMARCD2",9.5077754533572,9.32197237115407,8.68171517834996,9.03759135696522,8.60992389207168,8.99598971495858,8.53658581595041,8.70531028713501,8.8208883613213,8.98953255986469,8.87505516380845,8.72954466048459,8.77519183081773,8.84185218683679,8.82478303020743,8.9325016694711,9.00808082922489,9.07301504221327,9.08404822236569,9.02696788447095,9.05782900045342,9.12847866264243,8.85767449065522
"ICAM2",10.1122780601838,8.41005701417843,8.95993737987423,8.82351233854453,8.60578882424939,8.34293382822162,8.27903774145419,9.09917156929966,8.65561450485317,9.07932754264745,8.78780465011701,9.23288909848055,9.00780210893361,8.62374437558538,8.47263721632214,8.97857978737152,8.87617048241191,9.18643732622242,9.00710319349963,8.63940963888377,9.19511499005384,9.3609415450192,8.98888837791949
"SYNGR2",10.6553944419205,9.77219345499276,9.15885633931386,9.61969639715484,9.05717740820655,9.43887372731991,9.34233151917335,9.672256379381,9.66470617137831,9.50013601485985,9.6624792759754,9.73828068935969,9.06231456806002,9.46973468661499,9.17796233517793,9.52034531780663,9.55772378911238,9.71855176455806,9.64070055624113,9.71314054454884,9.63579359546211,10.1958174216748,9.26332938005409
"B9D1",4.72024966789371,3.52880966563589,3.49337693798455,4.16442575863274,4.47284106009493,3.94546313496744,4.34666533344127,4.34806098457975,4.04972596710726,4.46159909837664,3.82380358659875,3.71021384141391,3.87070476123632,4.17827205420414,4.2107353552582,4.37332657414775,4.11768624399381,4.09472121104599,3.74793911666943,4.38570525468258,4.20491262600925,4.22942370435582,4.10852222801045
"UTP6",9.14630083163438,8.38827000253081,8.34305886490804,8.09986561256247,7.96874765459759,8.248085885702,8.05664052720698,8.27860156829664,8.10250443562899,8.25779527154154,8.37186878987848,8.24826314795617,8.12664024998087,8.40251176687825,8.37049875071539,8.14785725454013,8.45080163161893,8.38719365242522,8.09771166998893,8.07534963188834,8.1869213038597,8.06871142321781,8.00962285175929
"DDX5",11.6088972850605,12.1793232849833,12.2521118860621,12.0654992083322,12.3224252471426,12.2980499436406,11.9834367521257,12.1966293589306,12.0295150153662,12.1786951069544,12.321674502519,11.8626261825168,11.9866768345955,12.2099025391546,12.1793727871543,12.1843487725663,12.2886728391965,12.0360427431552,12.0914359265244,11.9256682717102,12.1427106115546,11.8997376314793,12.2596020869711
"C17orf75",6.01372187424033,5.74736301257102,6.172430439835,5.8509545770054,6.179449675862,5.50586095805536,5.585542325139,5.65841436727537,5.40692065570101,6.18379442238926,5.90676256192824,5.60882957354599,6.01372427989466,5.60232047146865,6.05518110412165,5.73599106307124,6.26724601207994,5.95240701478561,5.78102973573796,6.14568017779736,5.93925766711291,5.83706658482691,6.73793172595824
"CYTH1",10.8722010013755,11.080316839657,11.1786196348682,10.7269873775399,10.9676484300248,11.0889046395836,10.8757396546143,11.0527416239313,10.8335097225632,11.0818000660313,11.0558619355083,10.7097818096134,10.9319648990865,11.1010024962976,10.8122486065019,11.1475034843811,11.1595439602155,11.0186269550091,11.025957466104,10.8130787016704,11.0973118835635,10.9707832335501,11.0370165565686
"PSMD11",7.98659199723657,8.11071592786832,8.08748137690704,8.0548265630907,8.02147100264118,7.97029610817796,7.95164468183676,8.14578993794926,8.20810876668639,7.94883143027577,8.03150815390117,8.03479125064761,8.12664024998087,7.99003722274718,8.11880166547475,8.06480117130045,7.79296260253828,8.17808521362384,8.09771166998893,8.54814083019967,8.1733413656371,7.8916113199847,7.96450779087883
"LGALS3BP",5.39318423522755,8.00010445021019,7.13372051732659,7.28737139584038,7.81711504403982,8.10133941649564,6.97658405471378,8.53069779030262,7.19262576957162,7.86652135580643,6.74415780709544,7.9298076957056,7.41775755078623,6.95653523972056,7.70321631332093,7.4905112720823,6.9210264645548,7.45093400732444,9.31012811212663,7.87278179705082,7.14079224807789,8.65207380504819,7.70710530194813
"CCL7",3.07231208120853,3.52880966563589,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.57654216378982,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853
"CCL2",4.14712336267514,4.84811462500419,3.79657941178115,3.07231208120853,3.67518281744614,3.94546313496744,3.07231208120853,4.124737228567,3.69747066851774,4.18573375892464,3.95761935849269,4.31934774729022,3.87070476123632,4.52992151224397,4.09558811917395,3.84007342259705,3.81940515132588,4.09472121104599,4.38969861734481,3.7751701237618,3.48173419913513,4.76941175194102,3.81272230590595
"CCL8",3.07231208120853,4.3287870651094,3.49337693798455,3.07231208120853,3.375387849099,3.69435973430955,3.07231208120853,3.82454941842337,3.51608108750516,3.78678496495707,3.55079261860464,3.96738362583267,3.07231208120853,3.78186305487417,3.07231208120853,3.45957499285399,3.60350356477101,3.07231208120853,3.07231208120853,3.07231208120853,3.64941200311395,3.84115658142206,3.07231208120853
"CCL1",3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.71021384141391,3.07231208120853,3.07231208120853,3.07231208120853,3.45957499285399,3.07231208120853,3.07231208120853,3.07231208120853,3.48076685497323,3.07231208120853,3.07231208120853,3.07231208120853
"PEX12",5.95706864207416,5.3098083716486,5.38645641540195,5.39573826447813,5.71027039909356,5.47949899383479,5.432534443011,5.70347536239294,5.61677127383653,5.64821006721959,5.60023781628316,5.44672206715701,5.37654578605943,5.43329891174037,5.41756695565477,5.43405622399514,5.4996020079466,4.95698901226697,5.92470152886688,6.02869966538898,5.45456196550788,5.58374040487788,5.81574736407455
"DHX58",6.48150810545806,7.46695352592208,7.21330603813523,7.08668969677663,7.14471947011132,7.11472724533472,6.74378651680758,7.79154118492155,7.59788751197827,7.31784210791703,7.15831335175048,7.54632993089661,6.63438562620709,7.9174812779295,7.71084407339955,6.59353625814219,7.26298670037538,7.12547649357206,8.44766502002551,7.06299922638513,7.2995819393317,8.36494095341683,7.41270285619465
"KAT2A",7.11397304375027,7.22567061627297,7.69334132922225,7.47712764199248,7.70806874551707,7.2642707441072,7.49008860114559,7.68060110235443,7.49879181516112,7.75125060058107,7.42521174474543,7.53334544793968,7.46177382745053,7.28997897345568,7.12773436984051,7.37309008412976,7.39769892252877,7.62228817469473,7.9519292425647,7.71838068485521,7.82806896582766,7.84114279000537,7.79075152943767
"RAB5C",8.48709488870355,9.00888084661158,8.35583430380755,8.99533869506275,7.90955002148993,8.8985084495043,9.05006120966564,8.50304619795961,8.44584732254078,8.46552298219392,8.51874378975625,8.84944179140767,8.74883938048899,8.63509342890363,8.86630499501167,8.41613665747733,8.67097580828962,8.75404200679234,8.96432279240305,8.92385641417119,8.75481238037345,8.7726677211152,8.43974912158777
"NAGLU",7.56977155317951,6.50417537643097,6.48598719251762,6.72040406866804,6.582164913348,6.45084075303221,6.57626442767557,6.89658610842272,6.7278311359588,6.470234439875,7.10529756118385,6.84321632534762,6.51343130872332,6.48751040604589,6.64299980098086,6.6563740172578,6.47049494268761,6.76364826331986,6.92415014887596,6.52468392311563,6.82936500006925,7.01796259073648,6.72244879415319
"HSD17B1P1",3.07231208120853,3.52880966563589,3.49337693798455,3.07231208120853,3.5001451035567,3.07231208120853,3.07231208120853,3.07231208120853,3.51608108750516,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.57654216378982,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853
"HSD17B1",4.14712336267514,3.85659849861071,4.42382356551878,3.07231208120853,3.91891720337916,4.04496617977217,3.82369291492363,3.82454941842337,3.94976628840185,3.58007452728111,3.4114205229553,3.07231208120853,3.07231208120853,3.93711041955844,3.80329594635792,4.00730969359578,4.33967590518622,3.80266438710729,4.38969861734481,3.88131150885693,3.88319112131269,3.84115658142206,4.10852222801045
"MLX",7.88570952713281,8.84532511971923,8.16213104872004,8.47281502489696,8.29932942208436,8.67001178207452,8.38361113988215,8.45894947727403,8.26568798157465,8.65460488398129,8.90768724727318,8.72954466048459,8.32407725816435,8.64635382182871,8.27091165031773,8.84144384093997,8.67505367742752,8.64314885528753,8.64345949350343,8.29406941181019,8.57291942345306,8.45153787883961,8.30670143888764
"CNTNAP1",3.07231208120853,4.69982103720092,4.96104296666455,4.46180095237467,4.5544946096629,4.59839091112392,4.34666533344127,4.5856720269454,4.84822679082851,4.07291076018247,5.27832627783157,4.31934774729022,5.22460450404189,4.73445542226921,4.78051717059621,5.04298936399654,4.60220480888752,4.90053539804532,5.06595184003585,5.60362989468708,4.80367087065671,4.44080736692495,5.62515140475112
"ABI3",7.32724040854282,7.97107076900611,7.90820842110937,8.03640892072696,7.41175151747467,7.73212228645826,7.33150425185431,8.24188831147925,7.75102258084446,7.87302276200748,7.93837062044409,8.4617797145911,7.50448106643969,7.66752471431388,7.74838756004113,7.57614576081841,7.86619381430764,7.61418879956364,8.42417256086739,8.10768867326603,8.07816650034628,9.17603332956486,7.487595411939
"EZH1",7.80905927856617,9.29100984848499,8.71431469063169,8.97131872361622,8.94165053709135,9.6143011731684,9.17182899836594,9.03413059757839,9.12031169699022,9.06237872976045,9.19771416771997,9.05387388214075,8.95883133857555,9.51751605534038,9.10179428244301,9.10858764454647,9.37683169827298,9.34386493182375,9.0537611122504,8.85994114260544,9.3954337025883,8.98260693869624,9.19806865016363
"DLX4",3.07231208120853,3.85659849861071,3.79657941178115,3.07231208120853,3.86561813281568,3.69435973430955,3.07231208120853,3.07231208120853,3.83506170882693,3.07231208120853,3.95761935849269,3.07231208120853,3.6404150149358,3.07231208120853,3.5919293566544,3.73913517638736,3.60350356477101,3.80266438710729,3.74793911666943,3.7751701237618,3.64941200311395,3.70250385268275,3.81272230590595
"PPP1R9B",10.4589475006165,10.8118090407282,10.3042228544992,11.4513087754264,10.11763950077,11.1410695138052,11.5390556719069,10.8604357531303,10.9022408267938,10.633425234931,10.5180318580312,11.5134141562488,10.5034223600264,10.7245624334817,10.9689182880549,10.6593546730997,10.5516783626264,10.7389909789529,11.0324419748397,11.010161171805,10.4283396453801,11.024285396704,10.2191922331014
"COL1A1",3.07231208120853,3.07231208120853,3.07231208120853,3.71273624242449,3.67518281744614,3.07231208120853,3.82369291492363,3.07231208120853,3.07231208120853,3.07231208120853,3.4114205229553,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,3.07231208120853,4.11768624399381,3.07231208120853,3.07231208120853,3.64805733126233,3.07231208120853,3.51968161299543,3.07231208120853
